Identificador;Item;Fecha;Estado;NCM-SIM;Exportador;Localidad;Tipo de Dato;Fecha Cumplido;Fecha Cargado;Destinación;Aduana;Via Transporte;País de Destino;Aduana de Destino;U$S Unitario;U$S FOB;Flete U$S;Seguro;Cantidad;Unidad;Kgs. Netos;Item;Marca - Sufijos;Cantidad;Unitario Divisa;FOB Divisa;Moneda Divisa;Condición de Venta;Marca o Descripcion;Descripcion Arancelaria
22001EC03012901W;1;44868;OFIC;0713.33.29.111Z;ARGENFOOD SRL;SALTA;DEFINITIVO;03/11/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Turquía;BS.AS. (CAPITAL);957.17;114860.37;0;0;120;TONELADA;120000;0;MARCA: NAWRAS;120;957.17;114860.37;DOLAR USA;FOB;AA(NAWRAS)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22031EC01000866H;1;44868;OFIC;0713.33.29.111Z;CREMER Y ASOCIADOS SOCIEDAD ANONIMA;ACASSUSO;DEFINITIVO;03/11/2022;No disponible;CONSUMO;JUJUY;FERROCARRIL;Argelia;JUJUY;913.33;123300;25200;0;135;TONELADA;135000;0;MARCA: CREMER;135;913.33;123300;DOLAR USA;CFR;AA(CREMER)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22031EC01000867X;1;44868;OFIC;0713.33.29.113D;CREMER Y ASOCIADOS SOCIEDAD ANONIMA;ACASSUSO;DEFINITIVO;03/11/2022;No disponible;CONSUMO;JUJUY;FERROCARRIL;Argelia;JUJUY;813.33;91500;21000;0;112.5;TONELADA;112500;0;MARCA: CREMER;112.5;813.33;91500;DOLAR USA;CFR;AA(CREMER)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22031EC01000868J;1;44868;OFIC;0713.33.29.112B;CREMER Y ASOCIADOS SOCIEDAD ANONIMA;ACASSUSO;DEFINITIVO;03/11/2022;No disponible;CONSUMO;JUJUY;FERROCARRIL;Argelia;JUJUY;913.33;102750;21000;0;112.5;TONELADA;112500;0;MARCA: CREMER;112.5;913.33;102750;DOLAR USA;CFR;AA(CREMER)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22031EC01000869K;1;44868;OFIC;0713.33.29.112B;CREMER Y ASOCIADOS SOCIEDAD ANONIMA;ACASSUSO;DEFINITIVO;03/11/2022;No disponible;CONSUMO;JUJUY;FERROCARRIL;Argelia;JUJUY;913.33;164400;33600;0;180;TONELADA;180000;0;MARCA: CREMER;180;913.33;164400;DOLAR USA;CFR;AA(CREMER)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22031EC01000874G;1;44868;AUTO;0713.33.29.111Z;ARGENCROPS S.A.;SAN SALVADOR DE;DEFINITIVO;03/11/2022;No disponible;CONSUMO;JUJUY;FERROCARRIL;España;JUJUY;961.3;110549.5;0;0;115;TONELADA;115000;0;MARCA: ARGENCROPS;115;961.3;110549.5;DOLAR USA;FOB;AA(ARGENCROPS)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22031EC01000875H;1;44868;AUTO;0713.33.29.111Z;ARGENCROPS S.A.;SAN SALVADOR DE;DEFINITIVO;03/11/2022;No disponible;CONSUMO;JUJUY;FERROCARRIL;España;JUJUY;960.65;22094.95;0;0;23;TONELADA;23000;0;MARCA: ARGENCROPS;23;960.65;22094.95;DOLAR USA;FOB;AA(ARGENCROPS)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22053EC01001873K;1;44868;AUTO;0713.33.29.111Z;ALIMENTOS DE ARGENTINA S A ALIMAR;LAS PAMPITAS-JU;DEFINITIVO;03/11/2022;No disponible;CONSUMO;SALTA;CAMION;Chipre;SALTA;1153.68;26534.65;5011;0;23;TONELADA;23000;0;MARCA: ALIMAR;23;1153.68;26534.65;DOLAR USA;CFR;AA(ALIMAR)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22053EC01001876N;1;44868;AUTO;0713.33.29.111Z;ALIMENTOS DE ARGENTINA S A ALIMAR;LAS PAMPITAS-JU;DEFINITIVO;03/11/2022;No disponible;CONSUMO;SALTA;CAMION;Grecia;SALTA;1221.8;18327;3123;0;15;TONELADA;15000;0;MARCA: ALIMAR;15;1221.8;18327;DOLAR USA;CFR;AA(ALIMAR)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22082EC01002597Z;1;44868;AUTO;0713.33.29.113D;J. L. GURRIERI LEGUMBRES S.R.L.;PERICO;DEFINITIVO;03/11/2022;No disponible;CONSUMO;BERNARDO DE YRIGOYEN;CAMION;Brasil;BERNARDO DE YRIGOYEN;600;16800;0;0;28;TONELADA;28000;0;MARCA: S/M;28;600;16800;DOLAR USA;FCA;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22001EC01080282E;1;44869;AUTO;0713.33.29.112B;WENSTRADE S.A.;CIUDAD AUTONOMA;DEFINITIVO;04/11/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Angola;BS.AS. (CAPITAL);1210;30250;0;0;25;TONELADA;25000;0;MARCA: S/M;25;1210;30250;DOLAR USA;FOB;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22001EC01080302U;1;44869;OFIC;0713.33.29.113D;LOPEZ IBARRA JORGE DANIEL;TUCUMAN;DEFINITIVO;04/11/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Filipinas;BS.AS. (CAPITAL);620;29760;0;0;48;TONELADA;48000;0;MARCA: SM;48;620;29760;DOLAR USA;FOB;AA(SM)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22001EC01080358X;1;44869;AUTO;0713.33.29.112B;OLEGA S A C I I A Y F;CAPITAL FEDERAL;DEFINITIVO;04/11/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Francia;BS.AS. (CAPITAL);885.21;42490;8700;0;48;TONELADA;48000;0;MARCA: OLEGA;48;885.21;42490;DOLAR USA;CFR;AA(OLEGA)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22001EC01080411V;1;44869;OFIC;0713.33.29.112B;DOBLE A S.A.;SALTA;DEFINITIVO;04/11/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Italia;BS.AS. (CAPITAL);910.42;21850.08;3349.92;0;24;TONELADA;24000;0;MARCA: SM;24;910.42;21850.08;DOLAR USA;CFR;AA(SM)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22001EC01080411V;2;44869;OFIC;0713.33.29.112B;DOBLE A S.A.;SALTA;DEFINITIVO;04/11/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Italia;BS.AS. (CAPITAL);910.42;21850.08;3349.92;0;24;TONELADA;24000;0;MARCA: SM;24;910.42;21850.08;DOLAR USA;CFR;AA(SM)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22001EC01080421W;1;44869;OFIC;0713.33.29.112B;DOBLE A S.A.;SALTA;DEFINITIVO;04/11/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Turquía;BS.AS. (CAPITAL);856.25;41100;9300;0;48;TONELADA;48000;0;MARCA: SM;48;856.25;41100;DOLAR USA;CFR;AA(SM)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22001EC01080421W;2;44869;OFIC;0713.33.29.112B;DOBLE A S.A.;SALTA;DEFINITIVO;04/11/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Turquía;BS.AS. (CAPITAL);856.25;41100;9300;0;48;TONELADA;48000;0;MARCA: SM;48;856.25;41100;DOLAR USA;CFR;AA(SM)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22038EC01026917T;1;44869;OFIC;0713.33.29.113D;MOLINOS SYTARI S R L;RIO SEGUNDO;DEFINITIVO;04/11/2022;No disponible;CONSUMO;MENDOZA;CAMION;Chile;MENDOZA;828.57;46400;4000;0;56;TONELADA;56000;0;MARCA: SYTARI;56;828.57;46400;DOLAR USA;CPT;AA(SYTARI)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22001EC01080643F;1;44872;AUTO;0713.33.29.113D;ROME S.R.L.;SALTA;DEFINITIVO;07/11/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Francia;BS.AS. (CAPITAL);700;100800;0;0;144;TONELADA;144000;0;MARCA: S/M;144;700;100800;DOLAR USA;FOB;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22053EC01001896P;1;44872;AUTO;0713.33.29.111Z;ALIMENTOS DE ARGENTINA S A ALIMAR;LAS PAMPITAS-JU;DEFINITIVO;07/11/2022;No disponible;CONSUMO;SALTA;CAMION;Grecia;SALTA;722.69;5781.52;1877;0;8;TONELADA;8000;0;MARCA: ALIMAR;8;722.69;5781.52;DOLAR USA;CFR;AA(ALIMAR)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22053EC01001897Z;1;44872;AUTO;0713.33.29.111Z;ALIMENTOS DE ARGENTINA S A ALIMAR;LAS PAMPITAS-JU;DEFINITIVO;07/11/2022;No disponible;CONSUMO;SALTA;CAMION;Grecia;SALTA;1430;21450;3120;0;15;TONELADA;15000;0;MARCA: ALIMAR;15;1430;21450;DOLAR USA;CFR;AA(ALIMAR)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22053EC01001898R;1;44872;AUTO;0713.33.29.190Y;ALIMENTOS DE ARGENTINA S A ALIMAR;LAS PAMPITAS-JU;DEFINITIVO;07/11/2022;No disponible;CONSUMO;SALTA;CAMION;Japón;SALTA;466.19;9790;3650;0;21;TONELADA;21000;0;MARCA: SIN MARCA;21;466.19;9790;DOLAR USA;CFR;AA(SIN MARCA)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22053EC03000232A;1;44872;AUTO;0713.33.29.111Z;ALIMENTOS DE ARGENTINA S A ALIMAR;LAS PAMPITAS-JU;DEFINITIVO;07/11/2022;No disponible;CONSUMO;SALTA;CAMION;España;SALTA;940;108100;0;0;115;TONELADA;115000;0;MARCA: SIN MARCA;115;940;108100;DOLAR USA;FOB;AA(SIN MARCA)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22054EC01003133C;1;44872;OFIC;0713.33.29.113D;MAC LEGUMBRES Y CEREALES SRL;SALTA;DEFINITIVO;07/11/2022;No disponible;CONSUMO;SAN JAVIER;CAMION;Brasil;SAN JAVIER;450;12150;0;0;27;TONELADA;27000;0;MARCA: S/M;27;450;12150;DOLAR USA;FCA;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22082EC01002606H;1;44872;OFIC;0713.33.29.113D;ROME S.R.L.;SALTA;DEFINITIVO;07/11/2022;No disponible;CONSUMO;BERNARDO DE YRIGOYEN;CAMION;Brasil;BERNARDO DE YRIGOYEN;600;16800;0;0;28;TONELADA;28000;0;MARCA: S/M;28;600;16800;DOLAR USA;FCA;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22082EC01002608J;1;44872;AUTO;0713.33.29.113D;J. L. GURRIERI LEGUMBRES S.R.L.;PERICO;DEFINITIVO;07/11/2022;No disponible;CONSUMO;BERNARDO DE YRIGOYEN;CAMION;Brasil;BERNARDO DE YRIGOYEN;600;16800;0;0;28;TONELADA;28000;0;MARCA: S/M;28;600;16800;DOLAR USA;FCA;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22082EC01002610C;1;44872;OFIC;0713.33.29.113D;LEGUMBRES ARGENTINAS SOCIEDAD ANONIMA;CAP FED;DEFINITIVO;07/11/2022;No disponible;CONSUMO;BERNARDO DE YRIGOYEN;CAMION;Brasil;BERNARDO DE YRIGOYEN;500;14000;0;0;28;TONELADA;28000;0;MARCA: S/M;28;500;14000;DOLAR USA;FCA;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22001EC01081127D;2;44873;OFIC;0713.33.29.111Z;AGROLIT;CIUDAD AUTONOMA;DEFINITIVO;08/11/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Líbano;BS.AS. (CAPITAL);820;41902;0;0;51.1;TONELADA;51100;0;MARCA: S/MARCA;51.1;820;41902;DOLAR USA;FOB;AA(S/MARCA)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22001EC01081225C;2;44873;AUTO;0713.33.29.112B;PRIMORE SRL;CAPITAL FEDERAL;DEFINITIVO;08/11/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Nueva Zelanda;BS.AS. (CAPITAL);1000;3000;0;0;3;TONELADA;3000;0;MARCA: S/M;3;1000;3000;DOLAR USA;FOB;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22053EC01001903E;1;44873;AUTO;0713.33.29.112B;JEWELL ESPECIALIDADES SA;SANTA FE;DEFINITIVO;08/11/2022;No disponible;CONSUMO;SALTA;FERROCARRIL;Argelia;SALTA;860;195220;0;0;227;TONELADA;227000;0;MARCA: JEWELL;227;860;195220;DOLAR USA;FCA;AA(JEWELL)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22053EC01001904F;1;44873;AUTO;0713.33.29.112B;JEWELL ESPECIALIDADES SA;SANTA FE;DEFINITIVO;08/11/2022;No disponible;CONSUMO;SALTA;FERROCARRIL;Argelia;SALTA;860;195220;0;0;227;TONELADA;227000;0;MARCA: JEWELL;227;860;195220;DOLAR USA;FCA;AA(JEWELL)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22082EC01002620D;1;44873;OFIC;0713.33.29.113D;SAFRA S.R.L.;CIUDAD AUTONOMA;DEFINITIVO;08/11/2022;No disponible;CONSUMO;BERNARDO DE YRIGOYEN;CAMION;Brasil;BERNARDO DE YRIGOYEN;620;17980;0;0;29;TONELADA;29000;0;MARCA: S/M;29;620;17980;DOLAR USA;FCA;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22001EC01081285X;1;44874;OFIC;0713.33.29.113D;ALICAMPO S.R.L.;PILAR;DEFINITIVO;09/11/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Filipinas;BS.AS. (CAPITAL);800;140000;0;0;175;TONELADA;175000;0;MARCA: S/M;175;800;140000;DOLAR USA;FOB;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22001EC01081335E;1;44874;OFIC;0713.33.29.112B;JEWELL ESPECIALIDADES SA;SANTA FE;DEFINITIVO;09/11/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Italia;BS.AS. (CAPITAL);860;43000;0;0;50;TONELADA;50000;0;MARCA: JEWELL;50;860;43000;DOLAR USA;FOB;AA(JEWELL)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22001EC01081469M;1;44874;OFIC;0713.33.29.112B;JEWELL ESPECIALIDADES SA;SANTA FE;DEFINITIVO;09/11/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Italia;BS.AS. (CAPITAL);860;43000;0;0;50;TONELADA;50000;0;MARCA: S/MARCA;50;860;43000;DOLAR USA;FOB;AA(S/MARCA)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22001EC01081500V;1;44874;OFIC;0713.33.29.113D;SOFIA COMMODITIES S.R.L.;SANTA FE;DEFINITIVO;09/11/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Argelia;BS.AS. (CAPITAL);680;34000;6000;0;50;TONELADA;50000;0;MARCA: S/M;50;680;34000;DOLAR USA;CFR;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22001EC03013152V;1;44874;OFIC;0713.33.29.112B;ARGENFOOD SRL;SALTA;DEFINITIVO;09/11/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Turquía;BS.AS. (CAPITAL);723.84;86860.37;19000;0;120;TONELADA;120000;0;MARCA: NAWRAS;120;723.84;86860.37;DOLAR USA;CFR;AA(NAWRAS)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22017EC01006353X;1;44874;AUTO;0713.33.29.113D;BARBALE AGROPECUARIA S.R.L;CORDOBA;DEFINITIVO;09/11/2022;No disponible;CONSUMO;CORDOBA;CAMION;Chile;CORDOBA;650;18200;0;0;28;TONELADA;28000;0;MARCA: S/M;28;650;18200;DOLAR USA;FCA;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22029EC01007083M;1;44874;AUTO;0713.33.29.113D;AGRO WORLD ARGENTINA SRL;TUCUMAN;DEFINITIVO;09/11/2022;No disponible;CONSUMO;IGUAZU;CAMION;Brasil;IGUAZU;630;35280;0;0;56;TONELADA;56000;0;MARCA: SALVITA;56;630;35280;DOLAR USA;FCA;AA(SALVITA)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22029EC01007099T;1;44874;OFIC;0713.33.29.111Z;LATINAMERICA S.A.;PASO DE LOS LIB;DEFINITIVO;09/11/2022;No disponible;CONSUMO;IGUAZU;CAMION;Brasil;IGUAZU;650;18200;0;0;28;TONELADA;28000;0;MARCA: EBC BAYA CASAL;28;650;18200;DOLAR USA;FCA;AA(EBC BAYA CASAL)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22053EC01001912E;1;44874;AUTO;0713.33.29.112B;JEWELL ESPECIALIDADES SA;SANTA FE;DEFINITIVO;09/11/2022;No disponible;CONSUMO;SALTA;FERROCARRIL;España;SALTA;860;172000;0;0;200;TONELADA;200000;0;MARCA: JEWELL;200;860;172000;DOLAR USA;FCA;AA(JEWELL)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22053EC01001912E;2;44874;AUTO;0713.33.29.112B;JEWELL ESPECIALIDADES SA;SANTA FE;DEFINITIVO;09/11/2022;No disponible;CONSUMO;SALTA;FERROCARRIL;España;SALTA;860;60200;0;0;70;TONELADA;70000;0;MARCA: JEWELL;70;860;60200;DOLAR USA;FCA;AA(JEWELL)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22053EC03000237F;1;44874;AUTO;0713.33.29.112B;ALIMENTOS DE ARGENTINA S A ALIMAR;LAS PAMPITAS-JU;DEFINITIVO;09/11/2022;No disponible;CONSUMO;SALTA;CAMION;Polonia;SALTA;673.5;13470;5530;0;20;TONELADA;20000;0;MARCA: SIN MARCA;20;673.5;13470;DOLAR USA;CFR;AA(SIN MARCA)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22053EC03000238G;1;44874;AUTO;0713.33.29.111Z;ALIMENTOS DE ARGENTINA S A ALIMAR;LAS PAMPITAS-JU;DEFINITIVO;09/11/2022;No disponible;CONSUMO;SALTA;CAMION;Polonia;SALTA;723.5;14470;5530;0;20;TONELADA;20000;0;MARCA: SIN MARCA;20;723.5;14470;DOLAR USA;CFR;AA(SIN MARCA)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22001EC01081805G;1;44875;OFIC;0713.33.29.113D;CAS EXPORTACIONES SRL;TUCUMAN;DEFINITIVO;10/11/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Turquía;BS.AS. (CAPITAL);603.75;28980;6060;0;48;TONELADA;48000;0;MARCA: SM;48;603.75;28980;DOLAR USA;CFR;AA(SM)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22017EC01006386Y;1;44875;AUTO;0713.33.29.111Z;CONO TRADING S.A.S.;CORDOBA;DEFINITIVO;10/11/2022;No disponible;CONSUMO;CORDOBA;CAMION;Italia;CORDOBA;910;6370;0;0;7;TONELADA;7000;0;MARCA: S/M;7;910;6370;DOLAR USA;FOB;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22017EC01006386Y;2;44875;AUTO;0713.33.29.112B;CONO TRADING S.A.S.;CORDOBA;DEFINITIVO;10/11/2022;No disponible;CONSUMO;CORDOBA;CAMION;Italia;CORDOBA;860;35260;0;0;41;TONELADA;41000;0;MARCA: S/M;41;860;35260;DOLAR USA;FOB;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22017EC01006386Y;3;44875;AUTO;0713.33.29.112B;CONO TRADING S.A.S.;CORDOBA;DEFINITIVO;10/11/2022;No disponible;CONSUMO;CORDOBA;CAMION;Italia;CORDOBA;910;21840;0;0;24;TONELADA;24000;0;MARCA: S/M;24;910;21840;DOLAR USA;FOB;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22017EC01006390J;1;44875;AUTO;0713.33.29.111Z;CONO TRADING S.A.S.;CORDOBA;DEFINITIVO;10/11/2022;No disponible;CONSUMO;CORDOBA;CAMION;Italia;CORDOBA;910;18200;0;0;20;TONELADA;20000;0;MARCA: S/M;20;910;18200;DOLAR USA;FOB;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22029EC01007128M;1;44875;OFIC;0713.33.29.112B;LEGUMBRES DE SALTA SRL;SALTA;DEFINITIVO;10/11/2022;No disponible;CONSUMO;IGUAZU;CAMION;Brasil;IGUAZU;570;31920;0;0;56;TONELADA;56000;0;MARCA: SIN MARCA;56;570;31920;DOLAR USA;FCA;AA(SIN MARCA)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22001EC01082037E;1;44876;OFIC;0713.33.29.111Z;JEWELL ESPECIALIDADES SA;SANTA FE;DEFINITIVO;11/11/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Italia;BS.AS. (CAPITAL);950;7600;0;0;8;TONELADA;8000;0;MARCA: JEWELL;8;950;7600;DOLAR USA;FOB;AA(JEWELL)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22001EC01082264G;2;44876;OFIC;0713.33.29.113D;SOUTH AMERICAN FOODS S.R.L;TUCUMAN;DEFINITIVO;11/11/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Italia;BS.AS. (CAPITAL);720;36000;0;0;50;TONELADA;50000;0;MARCA: S/M;50;720;36000;DOLAR USA;FOB;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22001EC03013252W;1;44876;OFIC;0713.33.29.112B;ARGENFOOD SRL;SALTA;DEFINITIVO;11/11/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Turquía;BS.AS. (CAPITAL);842.75;60678.11;10500;0;72;TONELADA;72000;0;MARCA: NAWRAS;72;842.75;60678.11;DOLAR USA;CFR;AA(NAWRAS)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22001EC03013263B;1;44876;OFIC;0713.33.29.112B;ARGENFOOD SRL;SALTA;DEFINITIVO;11/11/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Turquía;BS.AS. (CAPITAL);842.75;40452.07;7000;0;48;TONELADA;48000;0;MARCA: NAWRAS;48;842.75;40452.07;DOLAR USA;CFR;AA(NAWRAS)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22052EC01010499N;1;44876;AUTO;0713.33.29.113D;MATRES FOOD SRL;SANTA FE;DEFINITIVO;11/11/2022;No disponible;CONSUMO;ROSARIO;CAMION;Turquía;ROSARIO;533;38376;0;0;72;TONELADA;72000;0;MARCA: S/M;72;533;38376;DOLAR USA;FOB;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22052EC01010500T;1;44876;AUTO;0713.33.29.113D;MATRES FOOD SRL;SANTA FE;DEFINITIVO;11/11/2022;No disponible;CONSUMO;ROSARIO;CAMION;Turquía;ROSARIO;533;115128;0;0;216;TONELADA;216000;0;MARCA: S/M;216;533;115128;DOLAR USA;FOB;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22052EC01010524C;1;44876;OFIC;0713.33.29.113D;SOFIA COMMODITIES S.R.L.;SANTA FE;DEFINITIVO;11/11/2022;No disponible;CONSUMO;ROSARIO;ACUATICA;Rusia;ROSARIO;650;32500;12500;0;50;TONELADA;50000;0;MARCA: S/M;50;650;32500;DOLAR USA;CFR;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22082EC01002657N;1;44876;OFIC;0713.33.29.113D;ROME S.R.L.;SALTA;DEFINITIVO;11/11/2022;No disponible;CONSUMO;BERNARDO DE YRIGOYEN;CAMION;Brasil;BERNARDO DE YRIGOYEN;600;16800;0;0;28;TONELADA;28000;0;MARCA: S/M;28;600;16800;DOLAR USA;FCA;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
22082EC01002658Y;1;44876;OFIC;0713.33.29.113D;SAFRA S.R.L.;CIUDAD AUTONOMA;DEFINITIVO;11/11/2022;No disponible;CONSUMO;BERNARDO DE YRIGOYEN;CAMION;Brasil;BERNARDO DE YRIGOYEN;500;14500;0;0;29;TONELADA;29000;0;MARCA: S/M;29;500;14500;DOLAR USA;FCA;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS POROTOS COMUNES BLANCOS OTROS
